domain	utterance	seqlogical
weather	what time does it start getting dark	[IN:GET_SUNSET what time does it start getting dark ]
weather	when was the last time it snowed in Florida	[IN:UNSUPPORTED_WEATHER when was the last time it [SL:WEATHER_ATTRIBUTE snowed ] in [SL:LOCATION Florida ] ]
weather	Will it be around 21 in degrees F at Karachi	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 21 ] in degrees [SL:WEATHER_TEMPERATURE_UNIT F ] at [SL:LOCATION Karachi ] ]
weather	How cold is it near San Francisco tonight in celcius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE cold ] is it near [SL:LOCATION San Francisco ] [SL:DATE_TIME tonight ] in [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	what time is sundown, please?	[IN:GET_SUNSET what time is sundown , please ? ]
weather	Temperature tonight for Houston Fahrenheit	[IN:GET_WEATHER Temperature [SL:DATE_TIME tonight ] for [SL:LOCATION Houston ] [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] ]
weather	What's the real feel	[IN:UNSUPPORTED_WEATHER What 's the real feel ]
weather	When is sunset on September 16th	[IN:GET_SUNSET When is sunset [SL:DATE_TIME on September 16th ] ]
weather	How hot is it tomorrow palo alto in degrees Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it [SL:DATE_TIME tomorrow ] [SL:LOCATION palo alto ] in degrees [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	When will the severe weather alert expire	[IN:UNSUPPORTED_WEATHER When will the severe weather alert expire ]
weather	what is the average summer temperature	[IN:UNSUPPORTED_WEATHER what is the average [SL:DATE_TIME summer ] temperature ]
weather	What is the Dew Point in Kentucky today	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE Dew Point ] in [SL:LOCATION Kentucky ] [SL:DATE_TIME today ] ]
weather	Can i build a snowman	[IN:UNSUPPORTED_WEATHER Can i build a [SL:WEATHER_ATTRIBUTE snowman ] ]
weather	Temperature tomorrow morning out there F	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow morning ] [SL:LOCATION out there ] [SL:WEATHER_TEMPERATURE_UNIT F ] ]
weather	How hot is it in Tokyo tomorrow morning in degree Celsius	[IN:GET_WEATHER How [SL:WEATHER_ATTRIBUTE hot ] is it in [SL:LOCATION Tokyo ] [SL:DATE_TIME tomorrow morning ] in degree [SL:WEATHER_TEMPERATURE_UNIT Celsius ] ]
weather	how far down is the snow around here	[IN:UNSUPPORTED_WEATHER how far down is the [SL:WEATHER_ATTRIBUTE snow ] around [SL:LOCATION here ] ]
weather	Temperature tomorrow morning for Karachi C	[IN:GET_WEATHER Temperature [SL:DATE_TIME tomorrow morning ] for [SL:LOCATION Karachi ] [SL:WEATHER_TEMPERATURE_UNIT C ] ]
weather	How much summer weather do we have left in Kansas this year	[IN:UNSUPPORTED_WEATHER How much summer weather do we have left in [SL:LOCATION Kansas ] [SL:DATE_TIME this year ] ]
weather	what time does the sunset tonight	[IN:GET_SUNSET what time does the sunset [SL:DATE_TIME tonight ] ]
weather	What is the average temperature in Alabama in August	[IN:UNSUPPORTED_WEATHER What is the average temperature in [SL:LOCATION Alabama ] [SL:DATE_TIME in August ] ]
weather	Give me the current temp in celcius	[IN:GET_WEATHER Give me the current [SL:WEATHER_ATTRIBUTE temp ] in [SL:WEATHER_TEMPERATURE_UNIT celcius ] ]
weather	Will it be around 13 in Fahrenheit outside today	[IN:GET_WEATHER Will it be [SL:WEATHER_ATTRIBUTE around ] [SL:WEATHER_ATTRIBUTE 13 ] in [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] outside [SL:DATE_TIME today ] ]
weather	Is it going to be above 4 in c chicago tomorrow morning	[IN:GET_WEATHER Is it going to be [SL:WEATHER_ATTRIBUTE above ] [SL:WEATHER_ATTRIBUTE 4 ] in [SL:WEATHER_TEMPERATURE_UNIT c ] [SL:LOCATION chicago ] [SL:DATE_TIME tomorrow morning ] ]
weather	when will it be dawn	[IN:GET_SUNRISE when will it be dawn ]
weather	what time is sunset	[IN:GET_SUNSET what time is sunset ]
weather	what is the weather here?	[IN:GET_WEATHER what is the weather [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER here ] ] ] ? ]
weather	are those clouds apart of a storm front coming	[IN:UNSUPPORTED_WEATHER are those [SL:WEATHER_ATTRIBUTE clouds ] apart of a [SL:WEATHER_ATTRIBUTE storm ] front coming ]
weather	how long is the UV burn time today	[IN:UNSUPPORTED_WEATHER how long is the UV burn time [SL:DATE_TIME today ] ]
weather	what is humidity	[IN:UNSUPPORTED_WEATHER what is [SL:WEATHER_ATTRIBUTE humidity ] ]
weather	please compare the weather this year to last year	[IN:UNSUPPORTED_WEATHER please compare the weather [SL:DATE_TIME this year to last year ] ]
weather	What time is the sunset?	[IN:GET_SUNSET What time is the sunset ? ]
weather	Sunrise	[IN:GET_SUNRISE Sunrise ]
weather	when does it start getting dark out	[IN:GET_SUNSET when does it start getting dark out ]
weather	What is the air quality index at the current time?	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE air quality index ] at the current time ? ]
weather	Can I go skiing this afternoon?	[IN:UNSUPPORTED_WEATHER Can I go skiing this afternoon ? ]
weather	can i go to the beach today	[IN:UNSUPPORTED_WEATHER can i go to the beach today ]
weather	What will the weather be like where Luke is at 3pm	[IN:UNSUPPORTED_WEATHER What will the weather be like where Luke is at 3 pm ]
weather	what side of hurricane will we be on	[IN:UNSUPPORTED_WEATHER what side of [SL:WEATHER_ATTRIBUTE hurricane ] will we be on ]
weather	What's the coldest place on earth	[IN:UNSUPPORTED_WEATHER What 's the [SL:WEATHER_ATTRIBUTE coldest ] place on earth ]
weather	tell me what time sundown happen, please.	[IN:GET_SUNSET tell me what time sundown happen , please . ]
weather	What was the hottest day of the year	[IN:UNSUPPORTED_WEATHER What was the [SL:WEATHER_ATTRIBUTE hottest ] day of the year ]
weather	How much ice accumulation is anticipated	[IN:UNSUPPORTED_WEATHER How much [SL:WEATHER_ATTRIBUTE ice accumulation ] is anticipated ]
weather	Sundown happens when?	[IN:GET_SUNSET Sundown happens when ? ]
weather	How many Hurricanes this year	[IN:UNSUPPORTED_WEATHER How many Hurricanes [SL:DATE_TIME this year ] ]
weather	when does the sunrise on the east coast	[IN:GET_SUNRISE when does the sunrise on the [SL:LOCATION east coast ] ]
weather	When is the last time it snowed in California	[IN:UNSUPPORTED_WEATHER When is the last time it [SL:WEATHER_ATTRIBUTE snowed ] in [SL:LOCATION California ] ]
weather	When does the sunset	[IN:GET_SUNSET When does the sunset ]
weather	what time will the sunset	[IN:GET_SUNSET what time will the sunset ]
weather	How far South is the cold front coming	[IN:UNSUPPORTED_WEATHER How far South is the [SL:WEATHER_ATTRIBUTE cold ] front coming ]
weather	when does the sun set	[IN:GET_SUNSET when does the sun set ]
weather	Is snow common in the mid-west	[IN:UNSUPPORTED_WEATHER Is [SL:WEATHER_ATTRIBUTE snow ] common in the mid - west ]
weather	What time is sundown today?	[IN:GET_SUNSET What time is sundown [SL:DATE_TIME today ] ? ]
weather	Are the local schools open	[IN:UNSUPPORTED_WEATHER Are the local schools open ]
weather	Will it be rough on the water this afternoon	[IN:UNSUPPORTED_WEATHER Will it be rough on the water this afternoon ]
weather	What was the hottest day this year	[IN:UNSUPPORTED_WEATHER What was the [SL:WEATHER_ATTRIBUTE hottest ] day [SL:DATE_TIME this year ] ]
weather	what time is sunrise for wednesday?	[IN:GET_SUNRISE what time is sunrise [SL:DATE_TIME for wednesday ] ? ]
weather	What is the rain total for the year in North Carolina	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE rain ] total for the year in North Carolina ]
weather	What's the average high temperature in August in Spain	[IN:UNSUPPORTED_WEATHER What 's the average high temperature [SL:DATE_TIME in August ] in Spain ]
weather	What time does the sunset next Monday	[IN:GET_SUNSET What time does the sunset [SL:DATE_TIME next Monday ] ]
weather	when is dawn tomorrow	[IN:GET_SUNRISE when is dawn [SL:DATE_TIME tomorrow ] ]
weather	When will it snow this year	[IN:UNSUPPORTED_WEATHER When will it [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME this year ] ]
weather	What time is Sunset tonight	[IN:GET_SUNSET What time is Sunset [SL:DATE_TIME tonight ] ]
weather	How much will it rain overnight in mm?	[IN:UNSUPPORTED_WEATHER How much will it [SL:WEATHER_ATTRIBUTE rain ] overnight in mm ? ]
weather	When was the last earthquake in my area	[IN:UNSUPPORTED_WEATHER When was the last earthquake in [SL:LOCATION my area ] ]
weather	When is sunset	[IN:GET_SUNSET When is sunset ]
weather	what time is the earlies a sunrise occurs	[IN:GET_SUNRISE what time is the earlies a sunrise occurs ]
weather	What was the last hurricane name	[IN:UNSUPPORTED_WEATHER What was the last [SL:WEATHER_ATTRIBUTE hurricane ] name ]
weather	Whats the normal temp in florida in july	[IN:UNSUPPORTED_WEATHER Whats the normal temp in [SL:LOCATION florida ] [SL:DATE_TIME in july ] ]
weather	Will i be able to go sailing today?	[IN:UNSUPPORTED_WEATHER Will i be able to go sailing today ? ]
weather	What time is sun rise tomorrow	[IN:GET_SUNRISE What time is sun rise [SL:DATE_TIME tomorrow ] ]
weather	When does the sunset today ?	[IN:GET_SUNSET When does the sunset [SL:DATE_TIME today ] ? ]
weather	When will the sunrise in Bristol	[IN:GET_SUNRISE When will the sunrise in [SL:LOCATION Bristol ] ]
weather	What is the pollen index for today	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE pollen index ] [SL:DATE_TIME for today ] ]
weather	when does the sun set tonight	[IN:GET_SUNSET when does the sun set [SL:DATE_TIME tonight ] ]
weather	What time does the sun rise in Finland tomorrow	[IN:GET_SUNRISE What time does the sun rise in [SL:LOCATION Finland ] [SL:DATE_TIME tomorrow ] ]
weather	Is there a full moon tonight	[IN:UNSUPPORTED_WEATHER Is there a full moon [SL:DATE_TIME tonight ] ]
weather	Tell me the ski forecast  for The Alps in Switzerland.	[IN:UNSUPPORTED_WEATHER Tell me the ski forecast for The Alps in Switzerland . ]
weather	Any hurricane stories	[IN:UNSUPPORTED_WEATHER Any [SL:WEATHER_ATTRIBUTE hurricane ] stories ]
weather	when are they calling for snow	[IN:UNSUPPORTED_WEATHER when are they calling for [SL:WEATHER_ATTRIBUTE snow ] ]
weather	What time is sunrise tomorrow	[IN:GET_SUNRISE What time is sunrise [SL:DATE_TIME tomorrow ] ]
weather	What time is the weather report on TV	[IN:UNSUPPORTED_WEATHER What time is the weather report on TV ]
weather	How much rain did they get in California this weekend	[IN:UNSUPPORTED_WEATHER How much [SL:WEATHER_ATTRIBUTE rain ] did they get in [SL:LOCATION California ] [SL:DATE_TIME this weekend ] ]
weather	When does the sun Set	[IN:GET_SUNSET When does the sun Set ]
weather	How do they know how much rain we're gonna get tomorrow	[IN:UNSUPPORTED_WEATHER How do they know how much [SL:WEATHER_ATTRIBUTE rain ] we're gonna get [SL:DATE_TIME tomorrow ] ]
weather	what time does the sun set today	[IN:GET_SUNSET what time does the sun set [SL:DATE_TIME today ] ]
weather	what time is sunset	[IN:GET_SUNSET what time is sunset ]
weather	How many hours of sun will there be today?	[IN:UNSUPPORTED_WEATHER How many hours of sun will there be today ? ]
weather	At what time will the sun set	[IN:GET_SUNSET At what time will the sun set ]
weather	What is the cloud cover for Oregon	[IN:UNSUPPORTED_WEATHER What is the [SL:WEATHER_ATTRIBUTE cloud ] cover for [SL:LOCATION Oregon ] ]
weather	best day this week for an outdoor activity	[IN:UNSUPPORTED_WEATHER best day [SL:DATE_TIME this week ] for an outdoor activity ]
weather	When was the last Tornado	[IN:UNSUPPORTED_WEATHER When was the last [SL:WEATHER_ATTRIBUTE Tornado ] ]
weather	how are the waves on the beach	[IN:UNSUPPORTED_WEATHER how are the waves on the [SL:LOCATION beach ] ]
weather	What time does the sun set today	[IN:GET_SUNSET What time does the sun set [SL:DATE_TIME today ] ]
weather	Is the Farmers Almanac correct in predicting the weather	[IN:UNSUPPORTED_WEATHER Is the Farmers Almanac correct in predicting the weather ]
weather	How are the allergy reports today?	[IN:UNSUPPORTED_WEATHER How are the allergy reports [SL:DATE_TIME today ] ? ]
weather	How many knots will the wind be today?	[IN:UNSUPPORTED_WEATHER How many knots will the wind be today ? ]
weather	what time is sunset	[IN:GET_SUNSET what time is sunset ]
weather	When is hurricane season in Mexico	[IN:UNSUPPORTED_WEATHER When is [SL:WEATHER_ATTRIBUTE hurricane ] season in Mexico ]
weather	How much did it rain in the last 24 hours	[IN:UNSUPPORTED_WEATHER How much did it [SL:WEATHER_ATTRIBUTE rain ] [SL:DATE_TIME in the last 24 hours ] ]
weather	How many hurricanes are predicted for this season	[IN:UNSUPPORTED_WEATHER How many [SL:WEATHER_ATTRIBUTE hurricanes ] are predicted for this season ]
weather	How many mm of rain will we get today ?	[IN:UNSUPPORTED_WEATHER How many mm of [SL:WEATHER_ATTRIBUTE rain ] will we get today ? ]
weather	Is it going to be swimming weather?	[IN:UNSUPPORTED_WEATHER Is it going to be swimming weather ? ]
weather	What time is sunset tonight	[IN:GET_SUNSET What time is sunset [SL:DATE_TIME tonight ] ]
weather	Are tsunami's weather related	[IN:UNSUPPORTED_WEATHER Are tsunami 's weather related ]
weather	WHAT TIME IS SUNSET TODAY	[IN:GET_SUNSET WHAT TIME IS SUNSET [SL:DATE_TIME TODAY ] ]
weather	What is the current snow depth on the Thredbo ski fields?	[IN:UNSUPPORTED_WEATHER What is the current [SL:WEATHER_ATTRIBUTE snow ] depth on the Thredbo ski fields ? ]
weather	what time does sunrise in new york tomorrow	[IN:GET_SUNRISE what time does sunrise in [SL:LOCATION new york ] [SL:DATE_TIME tomorrow ] ]
weather	What's the weather like in terms of rain in mm?	[IN:UNSUPPORTED_WEATHER What 's the weather like in terms of [SL:WEATHER_ATTRIBUTE rain ] in mm ? ]
weather	During this rainfall todat, how many mm the water has stored in the dams	[IN:UNSUPPORTED_WEATHER During this [SL:WEATHER_ATTRIBUTE rainfall ] todat , how many mm the water has stored in the dams ]
weather	What's the best time of year to go to beach	[IN:UNSUPPORTED_WEATHER What 's the best time of year to go to [SL:LOCATION beach ] ]
weather	Should I take the bus or walk to work tomorrow?	[IN:UNSUPPORTED_WEATHER Should I take the bus or walk to work tomorrow ? ]
weather	What's the average rainfall in Las Vegas	[IN:UNSUPPORTED_WEATHER What 's the average [SL:WEATHER_ATTRIBUTE rainfall ] in Las Vegas ]
weather	What time is sunset	[IN:GET_SUNSET What time is sunset ]
weather	Will I need to shovel show today	[IN:UNSUPPORTED_WEATHER Will I need to [SL:WEATHER_ATTRIBUTE shovel ] show [SL:DATE_TIME today ] ]
weather	When is the sunset	[IN:GET_SUNSET When is the sunset ]
weather	When will the sun rise?	[IN:GET_SUNRISE When will the sun rise ? ]
weather	You better bring a jacket because the forecast says is going to be cold tonight	[IN:UNSUPPORTED_WEATHER You better bring a [SL:WEATHER_ATTRIBUTE jacket ] because the forecast says is going to be [SL:WEATHER_ATTRIBUTE cold ] [SL:DATE_TIME tonight ] ]
weather	What time does the sun come up in Bejing	[IN:GET_SUNRISE What time does the sun come up in [SL:LOCATION Bejing ] ]
weather	Is it a good day to go yachting?	[IN:UNSUPPORTED_WEATHER Is it a good day to go yachting ? ]
weather	How much time is left on the weather alert	[IN:UNSUPPORTED_WEATHER How much time is left on the weather alert ]
weather	What is the level of rain we are getting?	[IN:UNSUPPORTED_WEATHER What is the level of [SL:WEATHER_ATTRIBUTE rain ] we are getting ? ]
weather	what is cancun's hottest month of the year?	[IN:UNSUPPORTED_WEATHER what is cancun 's [SL:WEATHER_ATTRIBUTE hottest ] month of the year ? ]
weather	How many hurricanes are predicted for this season	[IN:UNSUPPORTED_WEATHER How many [SL:WEATHER_ATTRIBUTE hurricanes ] are predicted for this season ]
weather	When is sunset	[IN:GET_SUNSET When is sunset ]
weather	Should I cycle or drive to work tomorrow?	[IN:UNSUPPORTED_WEATHER Should I cycle or drive to work tomorrow ? ]
weather	how many days until the full moon	[IN:UNSUPPORTED_WEATHER how many days until the full moon ]
weather	What is the allergy forecast this week?	[IN:UNSUPPORTED_WEATHER What is the allergy forecast [SL:DATE_TIME this week ] ? ]
weather	What should I wear tomorrow morning?	[IN:UNSUPPORTED_WEATHER What should I wear tomorrow morning ? ]
weather	where is the nearest lightening	[IN:UNSUPPORTED_WEATHER where is the nearest lightening ]
weather	What is the average precipitation in Lexington KY	[IN:UNSUPPORTED_WEATHER What is the average precipitation in [SL:LOCATION Lexington KY ] ]
weather	when will it start to get dark	[IN:GET_SUNSET when will it start to get dark ]
weather	moon cycles	[IN:UNSUPPORTED_WEATHER moon cycles ]
weather	Do I need to keep an umbrella today?	[IN:UNSUPPORTED_WEATHER Do I need to keep an umbrella today ? ]
weather	at what time does it start getting dark	[IN:GET_SUNSET at what time does it start getting dark ]
weather	When does it start getting cold in New York	[IN:UNSUPPORTED_WEATHER When does it start getting [SL:WEATHER_ATTRIBUTE cold ] in New York ]
weather	Any ice storm warnings in my area	[IN:UNSUPPORTED_WEATHER Any ice storm warnings in [SL:LOCATION my area ] ]
weather	Is there any flooding reported	[IN:UNSUPPORTED_WEATHER Is there any [SL:WEATHER_ATTRIBUTE flooding ] reported ]
weather	What time is sunrise tomorrow?	[IN:GET_SUNRISE What time is sunrise [SL:DATE_TIME tomorrow ] ? ]
weather	What time is sun rise	[IN:GET_SUNRISE What time is sun rise ]
weather	Should I dress warmer	[IN:UNSUPPORTED_WEATHER Should I dress warmer ]
weather	when does the sun set	[IN:GET_SUNSET when does the sun set ]
weather	what was the high temperature this time last year	[IN:UNSUPPORTED_WEATHER what was the high temperature this time [SL:DATE_TIME last year ] ]
weather	What is the temperature usually like over Christmas	[IN:UNSUPPORTED_WEATHER What is the temperature usually like over Christmas ]
weather	When's sundown?	[IN:GET_SUNSET When 's sundown ? ]
weather	can you tell me the local radar prediction	[IN:GET_WEATHER can you tell me the [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_MODIFIER local ] ] ] radar prediction ]
weather	how thick was the snow last January	[IN:UNSUPPORTED_WEATHER how thick was the [SL:WEATHER_ATTRIBUTE snow ] [SL:DATE_TIME last January ] ]
weather	Is there an air quality alert in effect	[IN:UNSUPPORTED_WEATHER Is there an air quality alert in effect ]
weather	What time is today's sunset	[IN:GET_SUNSET What time is [SL:DATE_TIME today ] 's sunset ]
weather	How much rain did I get	[IN:UNSUPPORTED_WEATHER How much [SL:WEATHER_ATTRIBUTE rain ] did I get ]
weather	Tell me the 10 day outlook	[IN:UNSUPPORTED_WEATHER Tell me the [SL:DATE_TIME 10 day ] outlook ]
weather	Have we had any days over 100 this year	[IN:UNSUPPORTED_WEATHER Have we had any days over 100 [SL:DATE_TIME this year ] ]
weather	what time is the sunrise tomorrow	[IN:GET_SUNRISE what time is the sunrise [SL:DATE_TIME tomorrow ] ]
weather	at what time does the sun set in winter	[IN:GET_SUNSET at what time does the sun set [SL:DATE_TIME in winter ] ]
weather	what time will the sun set in august	[IN:GET_SUNSET what time will the sun set [SL:DATE_TIME in august ] ]
weather	What time is the sunset today?	[IN:GET_SUNSET What time is the sunset [SL:DATE_TIME today ] ? ]
weather	Which state gets the most rain	[IN:UNSUPPORTED_WEATHER Which state gets the most [SL:WEATHER_ATTRIBUTE rain ] ]
weather	What is the current average temperature in the Western US	[IN:UNSUPPORTED_WEATHER What is the current average temperature in the [SL:LOCATION Western US ] ]
weather	SHOW ME THE RADAR FOR MY AREA	[IN:GET_WEATHER SHOW ME THE RADAR FOR [SL:LOCATION [IN:GET_LOCATION [SL:LOCATION_USER MY AREA ] ] ] ]
weather	What time will the sunrise tomorrow	[IN:GET_SUNRISE What time will the sunrise [SL:DATE_TIME tomorrow ] ]
weather	Did it rain in Newport News last Monday	[IN:UNSUPPORTED_WEATHER Did it [SL:WEATHER_ATTRIBUTE rain ] in Newport News [SL:DATE_TIME last Monday ] ]
weather	when will the sun come out today	[IN:GET_SUNRISE when will the sun come out [SL:DATE_TIME today ] ]
weather	when is sunrise in houston	[IN:GET_SUNRISE when is sunrise in [SL:LOCATION houston ] ]
weather	Will I be able to go on a picnic today?	[IN:UNSUPPORTED_WEATHER Will I be able to go on a picnic today ? ]
