domain	utterance	seqlogical
reminder	Where is the location for next Sunday's reminder?	[IN:GET_REMINDER_LOCATION Where is the location [SL:DATE_TIME for next Sunday ] 's reminder ? ]
reminder	remind me to text Donna about office schedule	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Donna ] about [SL:CONTENT_EXACT office schedule ] ] ] ]
reminder	How many reminders do I have to meet Breck set for this week?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have to [SL:TODO meet Breck set ] [SL:DATE_TIME for this week ] ? ]
reminder	Remind me to answer Carla’s email to let her know I can’t attend her luncheon	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE answer [SL:RECIPIENT Carla ] ’s email to let her know [SL:CONTENT_EXACT I can’t attend her luncheon ] ] ] ]
reminder	Make the rent reminder happen the 1st of every month	[IN:UPDATE_REMINDER Make the [SL:TODO rent ] reminder happen [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME the 1st ] of [SL:FREQUENCY every month ] ] ] ]
reminder	Add my sister to the Sunday's mass reminder	[IN:UPDATE_REMINDER Add [SL:PERSON_REMINDED_ADDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION sister ] ] ] to the [SL:DATE_TIME Sunday ] 's [SL:TODO mass ] reminder ]
reminder	Remind me to email Zack about the new podcast tomorrow	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Zack ] about [SL:CONTENT_EXACT the new podcast ] ] ] [SL:DATE_TIME tomorrow ] ]
reminder	How many reminders do I have with AJ?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have [SL:TODO [IN:GET_TODO with [SL:ATTENDEE AJ ] ] ] ? ]
reminder	Show my location reminder for my dinner date with Lubhna.	[IN:GET_REMINDER_LOCATION [SL:METHOD_RETRIEVAL_REMINDER Show ] [SL:PERSON_REMINDED my ] location reminder for [SL:TODO [IN:GET_TODO [SL:TODO my dinner date ] with [SL:ATTENDEE Lubhna ] ] ] . ]
reminder	how many reminders for this week	[IN:GET_REMINDER_AMOUNT how many reminders [SL:DATE_TIME for this week ] ]
reminder	Where is the location for my next meeting reminder?	[IN:GET_REMINDER_LOCATION Where is the location for [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] [SL:TODO meeting ] reminder ? ]
reminder	I need to zip Eddie an email containing details about Tuesday's practice; please remind me every half hour until 11pm.	[IN:CREATE_REMINDER I need to [SL:TODO [IN:SEND_MESSAGE zip [SL:RECIPIENT Eddie ] an email containing details about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:DATE_TIME Tuesday ] 's [SL:CATEGORY_EVENT practice ] ] ] ] ] ; please remind [SL:PERSON_REMINDED me ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every half hour ] [SL:DATE_TIME until 11 pm ] ] ] . ]
reminder	What location is Jim's birthday party bash reminder set for?	[IN:GET_REMINDER_LOCATION What location is [SL:TODO Jim 's birthday party bash ] reminder set for ? ]
reminder	please change all of my reminder's for the pug's vet visits to be on saturdays, since the thursday visit doesn't seem to work.	[IN:UPDATE_REMINDER please change [SL:AMOUNT all ] of [SL:PERSON_REMINDED my ] reminder 's for [SL:TODO the pug 's vet visits ] to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME on saturdays ] ] ] , since the [SL:DATE_TIME thursday ] visit doesn't seem to work . ]
reminder	How can I see what reminder I have for Christmas?	[IN:HELP_REMINDER How can I see what reminder I have for Christmas ? ]
reminder	Remind me to send Gary an email about our order	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Gary ] an email about [SL:CONTENT_EXACT our order ] ] ] ]
reminder	Please add trash bags to my shopping reminder once a month	[IN:UPDATE_REMINDER_TODO Please add [SL:TODO_NEW trash bags ] to [SL:PERSON_REMINDED my ] [SL:TODO shopping ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY once a month ] ] ] ]
reminder	Remind me to email Mrs. Yvonne about the Desktop Project Payment.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Mrs . Yvonne ] about [SL:CONTENT_EXACT the Desktop Project Payment ] ] ] . ]
reminder	Remind me today at 2pmt to forward the orchestra schedule to the show's director.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME today at 2pmt ] to [SL:TODO [IN:SEND_MESSAGE forward [SL:CONTENT_EXACT the orchestra schedule ] to [SL:RECIPIENT the show 's director ] ] ] . ]
reminder	how many reminders do I have this week?	[IN:GET_REMINDER_AMOUNT how many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME this week ] ? ]
reminder	Remind me to email Michelle on Tuesday about the recital	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO [IN:SEND_MESSAGE email [SL:CONTACT Michelle ] ] ] [SL:DATE_TIME on Tuesday ] about [SL:TODO the recital ] ] ] ]
reminder	How many reminders are set for today	[IN:GET_REMINDER_AMOUNT How many reminders are set [SL:DATE_TIME for today ] ]
reminder	Remind me to send Janet a text about our date	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Janet ] a text about [SL:CONTENT_EXACT our date ] ] ] ]
reminder	change alert to 7:30am everyday fo the next 2 weeks	[IN:UPDATE_REMINDER change alert [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to 7 : 30 am ] [SL:FREQUENCY everyday ] [SL:DATE_TIME fo the next 2 weeks ] ] ] ]
reminder	What is the location in the reminder for  Jo's birthday party?	[IN:GET_REMINDER_LOCATION What is the location in the reminder for [SL:TODO Jo 's birthday party ] ? ]
reminder	How many reminders do I have for Thursday	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for Thursday ] ]
reminder	How many reminders do I have set?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have set ? ]
reminder	remind me to email the shopping list to my mom	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTENT_EXACT the shopping list ] to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION mom ] ] ] ] ] ]
reminder	Remind me to shoot Tim an email about the details of the meeting tonight	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE shoot [SL:RECIPIENT Tim ] an email about [SL:CONTENT_EXACT the details of the meeting ] ] ] [SL:DATE_TIME tonight ] ]
reminder	change reminder for Monday to include an alert every 5 minutes from 8am to 12pm	[IN:UPDATE_REMINDER change reminder [SL:DATE_TIME for Monday ] to include an alert [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every 5 minutes ] [SL:DATE_TIME from 8 am to 12 pm ] ] ] ]
reminder	Update my reminder to change the air filter from every 60 days to every 90 days.	[IN:UPDATE_REMINDER Update [SL:PERSON_REMINDED my ] reminder to [SL:TODO change the air filter ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME from [SL:FREQUENCY every 60 days ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every 90 days ] ] ] . ]
reminder	Remind me to send my weekly check in email Monday at noon.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:GET_TODO [SL:TODO send my ] [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] [SL:TODO [IN:SEND_MESSAGE [SL:CONTENT_EXACT check in ] email ] ] ] ] [SL:DATE_TIME Monday at noon ] . ]
reminder	How do I view all of my social engagement reminders?	[IN:HELP_REMINDER How do I view all of my social engagement reminders ? ]
reminder	Location of my next reminder?	[IN:GET_REMINDER_LOCATION Location of [SL:PERSON_REMINDED my ] [SL:ORDINAL next ] reminder ? ]
reminder	Change the reminder to get the mail to every afternoon at 3pm	[IN:UPDATE_REMINDER Change the reminder to [SL:TODO get the mail ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every afternoon ] [SL:DATE_TIME at 3 pm ] ] ] ]
reminder	Remind me to reply to my team's email by noon today.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT my team ] 's email ] ] [SL:DATE_TIME by noon today ] . ]
reminder	looking to check in with the agent every morning instead of once a week, update the reminder to reflect that	[IN:UPDATE_REMINDER looking to [SL:TODO check in ] with [SL:ATTENDEE the agent ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every morning ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY once a week ] ] ] , update the reminder to reflect that ]
reminder	Can you change my reminders for the dogs' Nexgard doses to the second of each month?	[IN:UPDATE_REMINDER Can you change [SL:PERSON_REMINDED my ] reminders for [SL:TODO the dogs ' Nexgard doses ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:DATE_TIME to the second ] of [SL:FREQUENCY each month ] ] ] ? ]
reminder	Remind me in 30 minutes to reply to my husband about tonight's dinner.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] [SL:DATE_TIME in 30 minutes ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] ] ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:DATE_TIME tonight ] 's [SL:CATEGORY_EVENT dinner ] ] ] ] ] . ]
reminder	where is the reminder about meeting sharon tomorrow	[IN:GET_REMINDER_LOCATION where is the reminder about [SL:TODO meeting sharon ] [SL:DATE_TIME tomorrow ] ]
reminder	Change the reminder to email my landlord to monthly instead of weekly.	[IN:UPDATE_REMINDER Change the reminder to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT my landlord ] ] ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY monthly ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY weekly ] ] ] . ]
reminder	Add Chris to the reminders for pool league this month.	[IN:UPDATE_REMINDER Add [SL:PERSON_REMINDED_ADDED Chris ] to the reminders for [SL:TODO pool league ] [SL:DATE_TIME this month ] . ]
reminder	i don’t remember where is the concert can you check the reminder	[IN:GET_REMINDER_LOCATION i don’t remember where is [SL:TODO the concert ] can you check the reminder ]
reminder	set up reminders to send emails  for sue's retirement party the 12th	[IN:CREATE_REMINDER set up reminders to [SL:TODO [IN:SEND_MESSAGE send emails for [SL:CONTENT_EXACT [IN:GET_EVENT [SL:ORGANIZER_EVENT sue ] 's [SL:CATEGORY_EVENT retirement party ] ] ] ] ] [SL:DATE_TIME the 12th ] ]
reminder	how many reminders do I have for October 6th?	[IN:GET_REMINDER_AMOUNT how many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for October 6th ] ? ]
reminder	Remind me to change my underwear every morning at 8 am instead of every other day.	[IN:UPDATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO change my underwear ] [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY every morning ] [SL:DATE_TIME at 8 am ] ] ] instead [SL:RECURRING_DATE_TIME [IN:GET_RECURRING_DATE_TIME of [SL:FREQUENCY every other day ] ] ] . ]
reminder	Make my vitamin reminder a daily reminder at 8am.	[IN:UPDATE_REMINDER Make [SL:PERSON_REMINDED my ] [SL:TODO vitamin ] reminder a [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY daily ] ] ] reminder [SL:DATE_TIME at 8 am ] . ]
reminder	How do I change the time of an already set reminder?	[IN:HELP_REMINDER How do I change the time of an already set reminder ? ]
reminder	How do I see my reminders?	[IN:HELP_REMINDER How do I see my reminders ? ]
reminder	Update my sales meeting reminders to be weekly	[IN:UPDATE_REMINDER Update [SL:PERSON_REMINDED my ] [SL:TODO sales meeting ] reminders to be [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME [SL:FREQUENCY weekly ] ] ] ]
reminder	Remind me to answer the email from Samantha. Set up an alert for 12pm	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE answer the email from [SL:RECIPIENT Samantha ] ] ] . Set up an alert [SL:DATE_TIME for 12 pm ] ]
reminder	Set a reminder to message Ed about the gig	[IN:CREATE_REMINDER Set a reminder to [SL:TODO [IN:SEND_MESSAGE message [SL:RECIPIENT Ed ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:CATEGORY_EVENT the gig ] ] ] ] ] ]
reminder	can you show me the location of my work reminder tomorrow?	[IN:GET_REMINDER_LOCATION can you [SL:METHOD_RETRIEVAL_REMINDER show ] me the location of [SL:PERSON_REMINDED my ] [SL:TODO work ] reminder [SL:DATE_TIME tomorrow ] ? ]
reminder	Remove Gary from all reminders I have setup with him included.	[IN:UPDATE_REMINDER Remove [SL:PERSON_REMINDED_REMOVED Gary ] from [SL:AMOUNT all ] reminders I have setup with him included . ]
reminder	Add alicia to the group reminder for friday at 5.	[IN:UPDATE_REMINDER Add [SL:PERSON_REMINDED_ADDED alicia ] to the [SL:PERSON_REMINDED group ] reminder [SL:DATE_TIME for friday at 5 ] . ]
reminder	How do I set up a reminder?	[IN:HELP_REMINDER How do I set up a reminder ? ]
reminder	change my cat food reminder to every other day	[IN:UPDATE_REMINDER change [SL:PERSON_REMINDED my ] [SL:TODO cat food ] reminder [SL:RECURRING_DATE_TIME_NEW [IN:GET_RECURRING_DATE_TIME to [SL:FREQUENCY every other day ] ] ] ]
reminder	How many reminders do I have set for this month?	[IN:GET_REMINDER_AMOUNT How many reminders do [SL:PERSON_REMINDED I ] have set [SL:DATE_TIME for this month ] ? ]
reminder	Set an alert that will remind me to email my coworkers about our new access code.	[IN:CREATE_REMINDER Set an alert that will remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTACT my coworkers ] about [SL:CONTENT_EXACT our new access code ] ] ] . ]
reminder	Where are my reminders located for today?	[IN:GET_REMINDER_LOCATION Where are [SL:PERSON_REMINDED my ] reminders located [SL:DATE_TIME for today ] ? ]
reminder	Make an edit to the reminder and include Jose on it	[IN:UPDATE_REMINDER Make an edit to the reminder and include [SL:PERSON_REMINDED_ADDED Jose ] on it ]
reminder	how many reminders to I have for this weekend	[IN:GET_REMINDER_AMOUNT how many reminders to [SL:PERSON_REMINDED I ] have [SL:DATE_TIME for this weekend ] ]
reminder	Remind me to send Jennifer an email about next weeks meeting	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Jennifer ] an email about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:DATE_TIME next weeks ] [SL:CATEGORY_EVENT meeting ] ] ] ] ] ]
reminder	Set a reminder to reply back to email from Shannon	[IN:CREATE_REMINDER Set a reminder to [SL:TODO [IN:REPLY_MESSAGE reply back to email from [SL:RECIPIENT Shannon ] ] ] ]
reminder	Remind me to email Susanne about the party on Saturday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT Susanne ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:CATEGORY_EVENT the party ] [SL:DATE_TIME on Saturday ] ] ] ] ] . ]
reminder	Remind me to reply to Judy's email in one hour.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Judy ] 's email ] ] [SL:DATE_TIME in one hour ] . ]
reminder	Tell me how many reminders I have next week.	[IN:GET_REMINDER_AMOUNT Tell me how many reminders [SL:PERSON_REMINDED I ] have [SL:DATE_TIME next week ] . ]
reminder	Remind Dad, Uncle Charles, Uncle Jimmy, Jason and myself on Friday night to pack for our fishing trip on Saturday morning.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION Dad ] ] ] , [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION Uncle ] [SL:CONTACT Charles ] ] ] , [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:TYPE_RELATION Uncle ] [SL:CONTACT Jimmy ] ] ] , [SL:PERSON_REMINDED Jason ] and [SL:PERSON_REMINDED myself ] [SL:DATE_TIME on Friday night ] to [SL:TODO [IN:GET_TODO [SL:TODO pack for our fishing trip ] [SL:DATE_TIME on Saturday morning ] ] ] . ]
reminder	remind me to reply to mikes email sunday night at 9pm	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT mikes ] email ] ] [SL:DATE_TIME sunday night at 9 pm ] ]
reminder	Is there a way to set a reminder for every day next week?	[IN:HELP_REMINDER Is there a way to set a reminder for every day next week ? ]
reminder	Remind me to email Stephen about work conference.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE email [SL:CONTACT Stephen ] about [SL:CONTENT_EXACT work conference ] ] ] . ]
reminder	how many reminders do i have set for dr appointments this month	[IN:GET_REMINDER_AMOUNT how many reminders do [SL:PERSON_REMINDED i ] have set for [SL:TODO dr appointments ] [SL:DATE_TIME this month ] ]
reminder	Cancel the reminder about dinner with my younger sister this Saturday night.	[IN:DELETE_REMINDER Cancel the reminder about [SL:TODO [IN:GET_TODO [SL:TODO dinner ] with [SL:ATTENDEE [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:AGE younger ] [SL:TYPE_RELATION sister ] ] ] ] ] [SL:DATE_TIME this Saturday night ] . ]
reminder	where are we having happy hour for my work meet up reminder	[IN:GET_REMINDER_LOCATION where are we having [SL:TODO happy hour ] for [SL:PERSON_REMINDED my ] [SL:TODO work meet up ] reminder ]
reminder	how many reminders do I have today	[IN:GET_REMINDER_AMOUNT how many reminders do [SL:PERSON_REMINDED I ] have [SL:DATE_TIME today ] ]
reminder	Delete the reminders to email Mom about the party.	[IN:DELETE_REMINDER Delete the reminders to [SL:TODO [IN:SEND_MESSAGE email [SL:RECIPIENT [IN:GET_CONTACT [SL:TYPE_RELATION Mom ] ] ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:CATEGORY_EVENT the party ] ] ] ] ] . ]
reminder	remind me to reply to Mike and tell him we can meet on Friday night	[IN:CREATE_REMINDER remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:REPLY_MESSAGE reply to [SL:RECIPIENT Mike ] and tell him [SL:CONTENT_EXACT we can meet ] ] ] [SL:DATE_TIME on Friday night ] ]
reminder	Remind me to text Minky about the concert on Thursday.	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE text [SL:RECIPIENT Minky ] about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:CATEGORY_EVENT the concert ] ] ] ] ] [SL:DATE_TIME on Thursday ] . ]
reminder	set a reminder for my husband mark to go to jury duty at 7am on september 13th`	[IN:CREATE_REMINDER set a reminder for [SL:PERSON_REMINDED [IN:GET_CONTACT [SL:CONTACT_RELATED my ] [SL:TYPE_RELATION husband ] [SL:CONTACT mark ] ] ] to [SL:TODO go to jury duty ] [SL:DATE_TIME at 7 am on september 13th ] ` ]
reminder	Where is the location of my reminder for Rachel's birthday party?	[IN:GET_REMINDER_LOCATION Where is the location of [SL:PERSON_REMINDED my ] reminder for [SL:TODO Rachel 's birthday party ] ? ]
reminder	Add Jenn to the reminder regarding fossil fuels later this month.	[IN:UPDATE_REMINDER Add [SL:PERSON_REMINDED_ADDED Jenn ] to the reminder regarding [SL:TODO fossil fuels ] [SL:DATE_TIME later this month ] . ]
reminder	Tell me the location of the bachelorette party reminder	[IN:GET_REMINDER_LOCATION [SL:METHOD_RETRIEVAL_REMINDER Tell ] [SL:PERSON_REMINDED me ] the location of the [SL:TODO bachelorette party ] reminder ]
reminder	Help me change a reminder time.	[IN:HELP_REMINDER Help me change a reminder time . ]
reminder	Remind me to send Jennifer an email about next weeks meeting	[IN:CREATE_REMINDER Remind [SL:PERSON_REMINDED me ] to [SL:TODO [IN:SEND_MESSAGE send [SL:RECIPIENT Jennifer ] an email about [SL:CONTENT_EXACT [IN:GET_EVENT [SL:DATE_TIME next weeks ] [SL:CATEGORY_EVENT meeting ] ] ] ] ] ]
